benchmark,fork,classification,steady_state_starts,technique,last_warmup_it,last_measure_it,timewaste,interval
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructShort#,1,no steady state,-1,Cov,79,179,8.000095136482807,"(1.0349992866678064, 1.1705464140837172)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructShort#,2,steady state,1766,Cov,79,179,-168.70131697395362,"(1.1195380526977559, 1.5377823599963387)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructShort#,3,steady state,119,Cov,159,259,4.000030355153838,"(0.9931002256212714, 1.2559373672973484)"
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.TraversalConstructionBenchmark.constructShort#,4,steady state,492,Cov,79,179,-41.30032670182091,"(1.0501288383596694, 1.1550327588207423)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=500&messageSize=100&messageVersion=1,0,steady state,68,Cov,459,559,39.10016677142146,"(0.9124333393169086, 1.131881141580083)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=500&messageSize=100&messageVersion=1,1,steady state,68,Cov,499,599,43.10017912451486,"(0.9620041657048378, 1.0193255687374956)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=500&messageSize=100&messageVersion=1,2,steady state,853,Cov,499,599,-35.40012826532942,"(0.9246755837912052, 0.9735865904187517)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=500&messageSize=100&messageVersion=1,3,steady state,2403,Cov,59,159,-234.4009089427469,"(0.9549362230839138, 1.1941403264349002)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=LZ4&maxBatchSize=500&messageSize=100&messageVersion=1,4,steady state,157,Cov,499,599,34.2001379323023,"(0.9672677906250954, 1.046353681039149)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=1000&messageVersion=1,0,steady state,656,Cov,79,179,-57.70066730624357,"(1.0204554090174636, 1.1207288549974235)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=1000&messageVersion=1,1,steady state,1712,Cov,89,189,-162.30186108226175,"(1.0490684363257117, 1.1579691677637711)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=1000&messageVersion=1,2,no steady state,-1,Cov,69,169,7.000121410178418,"(0.9856555059582887, 1.4061668182943676)"
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=1000&messageVersion=1,3,steady state,492,Cov,79,179,-41.300516529821294,"(1.031902593366398, 1.1566950044185482)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180,0,steady state,1548,Cov,475,575,-112.7842447359997,"(0.9798015695083018, 0.986879097305335)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180,1,steady state,245,Cov,393,493,15.720841216000004,"(0.9870074293851847, 1.0130594078503279)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180,2,steady state,378,Cov,227,320,-16.80336486399998,"(1.038344283016416, 1.0810318285152076)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180,3,steady state,449,Cov,349,436,-12.102008832000045,"(1.0938123878316628, 1.1471489858640582)"
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=moreRdfs::12180,4,steady state,88,Cov,459,559,39.182270464,"(0.9848550579595922, 1.0078899071316976)"
jgrapht__jgrapht#org.jgrapht.perf.clique.MaximalCliqueEnumerationPerformanceTest.PivotBronKerboschRandomGraphBenchmark.run#,0,steady state,0,Cov,15,25,177.972707328,"(0.9172635382239899, 1.1831057372955434)"
jgrapht__jgrapht#org.jgrapht.perf.clique.MaximalCliqueEnumerationPerformanceTest.PivotBronKerboschRandomGraphBenchmark.run#,1,steady state,0,Cov,15,25,175.087026176,"(0.9280389389757543, 1.1996074450989063)"
ReactiveX__RxJava#io.reactivex.rxjava3.core.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable#items=1000000&maxConcurrency=32&work=100,0,steady state,0,Cov,4,14,13.170114560000002,"(0.9901631779158492, 1.007882055382284)"
ReactiveX__RxJava#io.reactivex.rxjava3.core.FlowableFlatMapCompletableAsyncPerf.flatMapCompletable#items=1000000&maxConcurrency=32&work=100,1,steady state,0,Cov,4,14,13.270777856,"(0.9929466150331507, 1.0171307210648326)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,0,steady state,25,Cov,38,130,1.45293312,"(1.0076813421889217, 1.033394743646287)"
imglib__imglib2#net.imglib2.parallel.ParallelizationBenchmark.multiThreaded#,1,steady state,21,Cov,41,139,2.1783511039999994,"(1.0058641830293606, 1.025507496162751)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,0,steady state,15,Cov,4,14,-14.749270016000004,"(1.0448000854610169, 1.137078308920119)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ScalaAnyRefMapPutTest.scalaAnyRef#isPresized=false&loadFactor=0.75&size=5500000,1,steady state,14,Cov,4,14,-13.438550016000002,"(1.0497203396439467, 1.1272100743036915)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,0,steady state,0,Cov,475,570,52.108615289904755,"(0.9930682425974008, 1.0133580890430538)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,1,steady state,38,Cov,497,597,48.2049553997576,"(0.9979223557205349, 1.0064787514638864)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#,2,steady state,52,Cov,497,597,46.8293862865454,"(0.9966399956645778, 1.0017060149978319)"
JCTools__JCTools#org.jctools.jmh.baseline.SingleThreadedPoll.poll#qType=MpscArrayQueue,0,steady state,0,Cov,211,319,21.100000009916425,"(0.999935623046145, 1.000407219119023)"
JCTools__JCTools#org.jctools.jmh.baseline.SingleThreadedPoll.poll#qType=MpscArrayQueue,1,steady state,0,Cov,167,274,16.700000007645546,"(0.9999494908493212, 1.0017308713131694)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=256&dirtiness=0.5&keys=16384&runniness=0.1,0,steady state,0,Cov,9,29,4.946132991999999,"(1.0055681640051906, 1.0170690436375327)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=256&dirtiness=0.5&keys=16384&runniness=0.1,1,steady state,0,Cov,9,29,4.896849919999999,"(1.0034753243358974, 1.0161048845046323)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,0,steady state,282,Cov,139,239,-14.304748027148058,"(1.0915456980699092, 1.1530624251188535)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,1,steady state,0,Cov,169,269,16.905660348419623,"(1.0179073098751457, 1.0692505341970968)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,0,steady state,1748,Cov,59,159,-168.90851562632392,"(1.0914631765905258, 1.3188344362041717)"
apache__camel#org.apache.camel.itest.jmh.TypeConverterTest.typeConvertInputStreamToString#,1,steady state,61,Cov,59,159,-0.20002565748637213,"(1.0095737522911774, 1.1786736720182633)"
netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=true&alignedCopyByteBuffer=true&directByteBuff=true&directByteBuffer=false&nativeOrderByteBuffer=true&pooledByteBuf=true&readonlyByteBuffer=false&size=7,0,steady state,0,Cov,199,299,19.900006277872155,"(0.9922026720045225, 1.0121958858569378)"
netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=true&alignedCopyByteBuffer=true&directByteBuff=true&directByteBuffer=false&nativeOrderByteBuffer=true&pooledByteBuf=true&readonlyByteBuffer=false&size=7,1,steady state,0,Cov,179,279,17.90000612688921,"(1.0013211337968437, 1.0275422592729082)"
netty__netty#io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriter#padding=100&payloadSize=1048576&pooled=true,0,steady state,340,Cov,99,199,-24.100064615681887,"(1.0326439247354955, 1.1027861428308425)"
netty__netty#io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriter#padding=100&payloadSize=1048576&pooled=true,1,steady state,2,Cov,109,209,10.700031400715265,"(1.050039308037789, 1.1278366600147813)"
netty__netty#io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriter#padding=100&payloadSize=1048576&pooled=true,2,steady state,533,Cov,89,189,-44.400118973881334,"(1.0825265812669107, 1.1206013668833568)"
netty__netty#io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriter#padding=100&payloadSize=1048576&pooled=true,3,steady state,453,Cov,89,189,-36.40009682089058,"(1.116565700347786, 1.254000906994981)"
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#,0,steady state,0,Cov,139,239,13.900005789339923,"(0.978133893310554, 0.9887505754357827)"
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#,1,steady state,0,Cov,149,249,14.900006159895277,"(0.9937200822642791, 1.0062480924719337)"
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#,2,no steady state,-1,Cov,119,219,12.000005413004168,"(1.0083529498324717, 1.021644349901159)"
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#,3,steady state,44,Cov,139,239,9.50000371414248,"(1.0204435074317642, 1.0372020120924237)"
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#,4,no steady state,-1,Cov,119,219,12.00000497828766,"(0.9994791322398292, 1.0164406537603308)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,0,steady state,2496,Cov,299,399,-219.7000934631956,"(1.059161568662357, 1.0762735312666507)"
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.nettySmallMiss#,1,no steady state,-1,Cov,179,279,18.000008251954664,"(0.9993237807887948, 1.0081087679489737)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=1,0,steady state,366,Cov,249,349,-11.700076347231327,"(1.0289523339540876, 1.1159126191190831)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=1,1,steady state,89,Cov,499,599,41.00029037512096,"(0.9641323354012504, 1.0347768552744985)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=1,2,steady state,259,Cov,429,529,17.000106782259337,"(0.9709226804194887, 1.021094290810148)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=1,3,steady state,177,Cov,499,599,32.20021684571127,"(0.9483461599590437, 0.9815944368567927)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=1,4,steady state,18,Cov,499,599,48.10033504834976,"(0.9741948232284056, 1.037335880855271)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=10,0,steady state,325,Cov,499,599,17.400822922551654,"(0.9831156678519013, 1.0157264005477074)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=10,1,steady state,14,Cov,489,589,47.502451633584215,"(0.951699706441821, 0.9767913094268048)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=10,2,steady state,229,Cov,499,599,27.001303841242606,"(0.9906733462725266, 1.0627384362947097)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#,0,steady state,25,Cov,396,496,38.61927226854142,"(0.9903883341460422, 1.0763408277748838)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#,1,steady state,77,Cov,206,306,13.402761700072737,"(0.9701811297411822, 1.0190570327312596)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#,2,steady state,27,Cov,128,228,10.56364402501818,"(0.9596891523319462, 1.0389783250604225)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#,3,steady state,413,Cov,46,146,-38.646177836328995,"(1.0162332437090213, 1.2164659576267447)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#,4,no steady state,-1,Cov,257,357,27.26752134479423,"(0.877442886873054, 1.09086102176587)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1000&qType=MpscArrayQueue,0,steady state,2269,Cov,89,189,-218.11181890100664,"(1.7124100897382948, 1.7602892406485917)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1000&qType=MpscArrayQueue,1,steady state,2390,Cov,109,209,-228.21633861681565,"(0.811840948195043, 0.8793889934890987)"
JCTools__JCTools#org.jctools.jmh.latency.spsc.MpqRelaxedBurstCost.burstCost#burstSize=1000&qType=MpscArrayQueue,2,no steady state,-1,Cov,219,319,22.009807506813516,"(0.9198441178504372, 0.9910734943560058)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead#,0,steady state,0,Cov,79,179,7.906229986867836,"(0.9940795826351719, 1.018194344223276)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead#,1,steady state,17,Cov,159,259,14.211739826744486,"(0.9986440933216647, 1.034773825567684)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead#,2,steady state,4,Cov,149,249,14.512040450326685,"(0.9928575102737046, 1.027179053407106)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead#,3,steady state,0,Cov,209,309,20.91624141875186,"(0.988468389082018, 1.00845770489771)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead#,4,steady state,0,Cov,99,199,9.909216438930097,"(0.9960761214786049, 1.0297501881530606)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000000,0,steady state,0,Cov,91,188,10.331357184000003,"(0.9957132243855623, 1.0001907460551618)"
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableConcatMapMaybeEmptyPerf.flowableDedicated#count=1000000,1,steady state,0,Cov,88,186,10.318118912000001,"(0.996808013453236, 1.0025893855922194)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata#,0,steady state,4,Cov,308,408,30.958550622520058,"(0.9678204419378693, 1.0932658898967322)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata#,1,steady state,8,Cov,189,289,18.44359407746656,"(0.9789374011368253, 1.0580056107013296)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata#,2,steady state,4,Cov,289,389,29.01485057162529,"(0.9781792129697436, 1.0247380798615802)"
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata#,3,steady state,36,Cov,109,209,7.421846890534164,"(0.98940781319857, 1.0499071561898852)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,0,steady state,969,Cov,239,339,-73.00005154915216,"(1.1947258994255077, 1.2041595604206388)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,1,steady state,1,Cov,269,369,26.8000169315838,"(0.9735318718149275, 0.9864645981319276)"
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4,2,steady state,0,Cov,249,349,24.90001573497293,"(0.9714847979505631, 0.9771249189533538)"
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateReplace#depth=16,0,steady state,0,Cov,199,299,19.900016688020884,"(0.8648485784543429, 0.9962400686276925)"
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateReplace#depth=16,1,steady state,0,Cov,289,389,28.900019515328715,"(0.9528894564351038, 0.9821589948619359)"
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateReplace#depth=16,2,steady state,0,Cov,199,299,19.900017632896482,"(0.8807629674528976, 1.0987490324588345)"
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.clear_271#depth=10,0,steady state,1571,Cov,49,149,-152.22409724692864,"(0.9211919911517943, 0.9225221143797095)"
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.clear_271#depth=10,1,no steady state,-1,Cov,59,159,6.000540619016637,"(0.9390774624046997, 0.952645623678585)"
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.clear_271#depth=10,2,no steady state,-1,Cov,69,169,7.000706321114352,"(0.9383203675147439, 0.9519035705128309)"
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace1xResponse#,0,steady state,103,Cov,99,199,-0.4000010466992219,"(1.0648791874415446, 1.1435380441121807)"
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace1xResponse#,1,steady state,74,Cov,69,169,-0.5000009317740641,"(1.021941105583864, 1.1787107873975913)"
